Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
193584,1693.359,637.042722607846,390.593854843955,1.63095940887844,0.78997733604265,197382.00,496.4663171132680,0.8005955334988,0.9807581238411,0.8483620693102,0.7793297050485,0.0032907818963,0.0007487964606,0.6073547891710,0.9905710079258,BOMBAY
193700,1638.311,578.183543270285,429.962128150927,1.34473132728408,0.66857694474080,195583.00,496.6150418736840,0.8104772066361,0.9903723738771,0.9068736646699,0.8589228241689,0.0029849434345,0.0010021493334,0.7377484178782,0.9920734091751,BOMBAY
194219,1695.206,639.867504993124,392.144653316721,1.63171293955225,0.79019701859656,197270.00,497.2799122616140,0.8208124487571,0.9845338875653,0.8492911841366,0.7771607534078,0.0032945669836,0.0007413470216,0.6039788366374,0.9855200829569,BOMBAY
194330,1672.373,628.054976762331,395.885484897408,1.58645618675585,0.77632266633098,196056.00,497.4219946166280,0.7170822247888,0.9911963928673,0.8731390661753,0.7920039057423,0.0032318992269,0.0007844167642,0.6272701867110,0.9951366684751,BOMBAY
195076,1671.831,629.855816015294,397.106027904965,1.58611497120369,0.77621254454748,196829.00,498.3758395315290,0.7962578217159,0.9910937920733,0.8770593002041,0.7912538502612,0.0032287714328,0.0007806932242,0.6260826555532,0.9930390731839,BOMBAY
195106,1648.761,619.838810442407,404.009228684214,1.53421943469240,0.75839327004822,197343.00,498.4141597257230,0.7910493752078,0.9886644066422,0.9019138938019,0.8041028592094,0.0031769336178,0.0008192837265,0.6465814081888,0.9919977625541,BOMBAY
195332,1691.955,624.890619389367,402.317920276436,1.55322591387428,0.76517584462769,198864.00,498.7027438787650,0.7588066195323,0.9822391181913,0.8574437607387,0.7980640585805,0.0031991205711,0.0008005000826,0.6369062415980,0.9892592791583,BOMBAY
195455,1716.411,633.827583321671,396.895078895563,1.59696508479122,0.77967229063934,198403.00,498.8597350119680,0.7590249623313,0.9851413537094,0.8337081950614,0.7870590490834,0.0032428312569,0.0007675971953,0.6194619467440,0.9892591003070,BOMBAY
196076,1692.040,641.304535586248,393.108232855551,1.63136887499860,0.79009675617093,199295.00,499.6515955878570,0.8039657872941,0.9838480644271,0.8606232043321,0.7791175141637,0.0032706936881,0.0007434153160,0.6070241008766,0.9902802245441,BOMBAY
196157,1685.806,643.057426153360,390.605179389524,1.64631054600554,0.79438176206702,198513.00,499.7547892483030,0.8045024279808,0.9881317596329,0.8673581915722,0.7771542150407,0.0032782792669,0.0007376571174,0.6039686739555,0.9943199973899,BOMBAY
196212,1747.118,682.736786455206,370.017273891630,1.84514841503093,0.84040310664352,199571.00,499.8248468729580,0.8382692209102,0.9831688972847,0.8077760125050,0.7320901067424,0.0034795873160,0.0006165462401,0.5359559243901,0.9889182244148,BOMBAY
196264,1668.132,628.023197439014,400.806018072077,1.56690061805928,0.76986848277454,198006.00,499.8910741430600,0.8344557823129,0.9912022867994,0.8863182313170,0.7959754929142,0.0031998899311,0.0007923436629,0.6335769853200,0.9927521698860,BOMBAY
196411,1687.198,654.841334509400,384.074466445935,1.70498533935106,0.80993814237620,197945.00,500.0782460985260,0.7666734325841,0.9922503725782,0.8670488508575,0.7636632261053,0.0033340359476,0.0006994514135,0.5831815229055,0.9943159467343,BOMBAY
197245,1702.646,642.077245283481,396.085390083719,1.62105763393032,0.78705626781964,200777.00,501.1388370514570,0.8020828250297,0.9824083435852,0.8550020226620,0.7804961797551,0.0032552269780,0.0007451507890,0.6091742866124,0.9875066277070,BOMBAY
197598,1687.798,641.680639644927,395.192760690005,1.62371557243244,0.78784668915405,199491.00,501.5870687732880,0.8402633078474,0.9905108501135,0.8716687424652,0.7816771112977,0.0032474045266,0.0007478693516,0.6110191063267,0.9921212379964,BOMBAY
198209,1672.222,617.134207051048,412.156757665208,1.49732885746433,0.74429054680552,200587.00,502.3619580764570,0.7867621958481,0.9881447950266,0.8907285421710,0.8140238417134,0.0031135529015,0.0008433046826,0.6626348148779,0.9921822302772,BOMBAY
198281,1725.184,650.685937470988,392.475927953037,1.65790024591992,0.79761069198669,201595.00,502.4531920185530,0.7089566647597,0.9835611002257,0.8371824608329,0.7721900276060,0.0032816353431,0.0007197254133,0.5962774387341,0.9885685123138,BOMBAY
198323,1689.617,646.518669107308,393.360513658026,1.64357795624949,0.79360854108023,201273.00,502.5064041686550,0.7389221110676,0.9853432899594,0.8729842457617,0.7772496420908,0.0032599278405,0.0007338881455,0.6041170061302,0.9929133942711,BOMBAY
198671,1686.769,623.270381811028,410.100449994795,1.51979931214155,0.75303399618630,201134.00,502.9470882628500,0.7924271674272,0.9877544323685,0.8774717031996,0.8069484816549,0.0031371985937,0.0008205499237,0.6511658520451,0.9896414140282,BOMBAY
198796,1739.161,689.385798772331,372.761289362413,1.84940287107464,0.84120580999277,202308.00,503.1052857356710,0.8253248640345,0.9826403305850,0.8259198989686,0.7297877133988,0.0034678051811,0.0006067651703,0.5325901066279,0.9849736723035,BOMBAY
198997,1716.787,653.683572843738,392.260656703815,1.66645204323235,0.79994203837773,201507.00,503.3595630199780,0.7592986874237,0.9875438570372,0.8484447392089,0.7700355094288,0.0032848915956,0.0007124326517,0.5929546857813,0.9881305476644,BOMBAY
199021,1747.665,705.409896380106,364.768537685738,1.93385619509719,0.85592406568548,202063.00,503.3899159029080,0.7837632418383,0.9849452893405,0.8188274445386,0.7136133452141,0.0035443993166,0.0005669885119,0.5092440064676,0.9848046767235,BOMBAY
199437,1707.904,634.590135361616,403.719905286538,1.57185743643534,0.77153241650801,201610.00,503.9157420475640,0.7941931912758,0.9892217647934,0.8591889548861,0.7940806419255,0.0031819077471,0.0007804153132,0.6305640658809,0.9911568161037,BOMBAY
199669,1690.464,625.762932489400,411.065652035192,1.52229438142359,0.75397495277546,202954.00,504.2087530554430,0.7644705305797,0.9838140662416,0.8780285828141,0.8057504317963,0.0031340014348,0.0008148565135,0.6492337583399,0.9883249025514,BOMBAY
199788,1749.634,685.941047279052,375.615294390586,1.82617975764792,0.83674599290127,202653.00,504.3589814443170,0.7926270937641,0.9858625334932,0.8201340519707,0.7352803618401,0.0034333445817,0.0006190261887,0.5406372105077,0.9873007300604,BOMBAY
200116,1773.379,636.108126235964,402.325058619698,1.58108005605798,0.77457747241667,202634.00,504.7728248769160,0.7734190815561,0.9875736549641,0.7996290342342,0.7935330552430,0.0031786969869,0.0007774795639,0.6296947097633,0.9955977470119,BOMBAY
200419,1716.101,651.228323731837,394.789834445864,1.64955697161229,0.79529442071722,202151.00,505.1548241047260,0.7866509665391,0.9914321472563,0.8551908905172,0.7756954138757,0.0032493342634,0.0007256697974,0.6017033751077,0.9925439972516,BOMBAY
200662,1706.597,635.674094961095,403.787233854201,1.57427982280050,0.77233857402134,202914.00,505.4609713179120,0.7750111040303,0.9889017021990,0.8657909559372,0.7951574168660,0.0031678847762,0.0007811988520,0.6322753175970,0.9953782749478,BOMBAY
200714,1688.800,612.103051443839,420.649552892671,1.45513776785118,0.72644921419150,203767.00,505.5264602194170,0.7118603191267,0.9850172010188,0.8843640694205,0.8258845614753,0.0030496280850,0.0008751933970,0.6820853088833,0.9925280938526,BOMBAY
201447,1780.967,660.719482693735,400.682890638619,1.64898351821477,0.79513367528474,210441.00,506.4487008259220,0.6931509677419,0.9572611800932,0.7981029634641,0.7665109234575,0.0032798675716,0.0006984084173,0.5875389957796,0.9688421203491,BOMBAY
201491,1671.700,610.891498297068,421.573984850040,1.44907304589578,0.72371751853116,203393.00,506.5040070011620,0.7968007909046,0.9906486457253,0.9060430458529,0.8291226975872,0.0030318550124,0.0008838191530,0.6874444476543,0.9961572196466,BOMBAY
201946,1713.493,665.433210525946,388.299291832585,1.71371214040959,0.81209260824987,203438.00,507.0755694184910,0.8183074335960,0.9926660702524,0.8643317177162,0.7620232374902,0.0032951046841,0.0006853648697,0.5806794144751,0.9951173622719,BOMBAY
202236,1685.383,633.511969512897,408.921869272138,1.54922496720589,0.76377375338274,203633.00,507.4395260216340,0.7970645499476,0.9931396188241,0.8946869708828,0.8009943780728,0.0031325380719,0.0007954153951,0.6415919937042,0.9939703354059,BOMBAY
202280,1715.349,652.929362438373,396.377654733559,1.64724059149415,0.79464388203340,204687.00,507.4947242179260,0.7837910097296,0.9882405819617,0.8638887563299,0.7772582355964,0.0032278493298,0.0007266986389,0.6041303648024,0.9951480594567,BOMBAY
202363,1709.543,628.335887040537,413.007640126405,1.52136625571437,0.75362560989868,204085.00,507.5988317473180,0.6876920044586,0.9915623392214,0.8701235340055,0.8078463163040,0.0031049939319,0.0008157470547,0.6526156707660,0.9928674594538,BOMBAY
202626,1715.460,644.751659127456,406.428811240303,1.58638275952893,0.77629897620388,207843.00,507.9285737104250,0.7440185062789,0.9748993230467,0.8652544536852,0.7877894791272,0.0031819789125,0.0007559929858,0.6206122634235,0.9845285950473,BOMBAY
203101,1734.279,650.467532197478,402.313887618349,1.61681600416076,0.78578513886885,206039.00,508.5235734705480,0.7433334553307,0.9857405636797,0.8485628120396,0.7817816390506,0.0032026801059,0.0007379640239,0.6111825311567,0.9881696978376,BOMBAY
203179,1732.071,676.983884457510,388.040718426897,1.74462073774623,0.81942215760874,206073.00,508.6212121606270,0.8152726951721,0.9859564329146,0.8510543615395,0.7513047560478,0.0033319579507,0.0006548530085,0.5644588364600,0.9847665916922,BOMBAY
203296,1716.579,627.512492841472,416.805356917172,1.50552885760096,0.74753855399128,205470.00,508.7676350619010,0.7650184390758,0.9894193799581,0.8669840488971,0.8107689342695,0.0030866937512,0.0008227382801,0.6573462647766,0.9896537710573,BOMBAY
203536,1735.247,648.157318462206,401.698875021287,1.61354028792801,0.78479518326048,206049.00,509.0678579297810,0.7748793153334,0.9878038718945,0.8494317594447,0.7854078684749,0.0031844848993,0.0007474806387,0.6168655198622,0.9953373685314,BOMBAY
203643,1719.307,649.439542853067,402.097855038443,1.61512809559996,0.78527594338491,206242.00,509.2016502413390,0.7745848326018,0.9873982990855,0.8657101064428,0.7840632062599,0.0031891081100,0.0007434526289,0.6147551114106,0.9929082523529,BOMBAY
203657,1685.938,605.762137529023,432.389821299178,1.40096299147127,0.70035496975888,206515.00,509.2191531768310,0.8073553430696,0.9861608115633,0.9003803473531,0.8406255882119,0.0029744233566,0.0009162056545,0.7066513795566,0.9899924306309,BOMBAY
203677,1728.486,662.550897110365,393.518854645800,1.68365731219338,0.80450557841729,205511.00,509.2441563268290,0.8022632918173,0.9910759034796,0.8566829450172,0.7686113754397,0.0032529490179,0.0007003002001,0.5907634464554,0.9946431964011,BOMBAY
203686,1722.932,660.997604950832,394.684759829528,1.67474823511384,0.80216332971881,206087.00,509.2554073438260,0.7909613734239,0.9883495805170,0.8622531093326,0.7704345727269,0.0032451793690,0.0007052799244,0.5935694308529,0.9940793567385,BOMBAY
203688,1738.084,676.058986422764,389.116089852723,1.73742233758220,0.81775582625287,207028.00,509.2579075360690,0.7880710659898,0.9838669165524,0.8472933240809,0.7532743706739,0.0033190908960,0.0006591916143,0.5674222775142,0.9858521397950,BOMBAY
203793,1754.602,664.264094778826,397.085073536959,1.67285082982853,0.80165875688535,207056.00,509.3891503950720,0.7978116191669,0.9842409782861,0.8318439961593,0.7668473343643,0.0032595039809,0.0006952915119,0.5880548342217,0.9837280174124,BOMBAY
204023,1700.494,621.644610931430,422.198901237821,1.47239751005715,0.73398616571542,207033.00,509.6765166608150,0.8027660830218,0.9854612549690,0.8866225758502,0.8198840747564,0.0030469339777,0.0008492833501,0.6722098960392,0.9897601771638,BOMBAY
204413,1780.349,712.907351390887,371.304747362379,1.92000602323330,0.85365938222861,208732.00,510.1634199528120,0.8132798077535,0.9793083954545,0.8104161482907,0.7156097057457,0.0034875832329,0.0005641690180,0.5120972509575,0.9832298063196,BOMBAY
204635,1706.370,635.126286756047,412.663916187725,1.53908849754414,0.76016060598400,206334.00,510.4403728516000,0.8070444587299,0.9917657778166,0.8831680830806,0.8036832729105,0.0031037031141,0.0007987293669,0.6459068031562,0.9941077312231,BOMBAY
204774,1739.277,659.253600285310,398.653810036461,1.65369948483626,0.79644969504194,209024.00,510.6137038247190,0.8115260846821,0.9796674066136,0.8506426815106,0.7745330531433,0.0032194204356,0.0007146893049,0.5999014504115,0.9920567194981,BOMBAY
205358,1737.704,653.993204012479,404.064330499908,1.61853733340768,0.78630243864191,207809.00,511.3413013122680,0.8121475294434,0.9882055156418,0.8546137745593,0.7818755579951,0.0031846492662,0.0007341620307,0.6113293881902,0.9894594377951,BOMBAY
205476,1746.640,679.097440796910,386.452610503345,1.75725929218696,0.82229047871194,207384.00,511.4881901803820,0.7738509513264,0.9907996759634,0.8463776044800,0.7531882163775,0.0033049964025,0.0006560921194,0.5672924892900,0.9968799981927,BOMBAY
205889,1779.422,687.723043415358,384.472351549276,1.78874512209811,0.82913317546922,208651.00,512.0019693575190,0.7861839593102,0.9867625844113,0.8171186008825,0.7444886052019,0.0033402612253,0.0006329835373,0.5542632832755,0.9914357443171,BOMBAY
206303,1734.416,666.017799811980,395.985946801150,1.68192281870657,0.80405301838646,207854.00,512.5164756351730,0.8175920421670,0.9925380315029,0.8618047132509,0.7695236910783,0.0032283476237,0.0006983096360,0.5921667111308,0.9959787039293,BOMBAY
206702,1735.169,663.537080370591,401.759941348749,1.65157600865589,0.79585879021906,209401.00,513.0118520812630,0.7006847457627,0.9871108542939,0.8627222177408,0.7731472245601,0.0032101144661,0.0007075368867,0.5977566308451,0.9872405105187,BOMBAY
206979,1795.101,712.408675111322,379.011720646313,1.87964813831214,0.84673526458424,214037.00,513.3554789127500,0.6070210425984,0.9670243929788,0.8071576563996,0.7205912797630,0.0034419369845,0.0005724514852,0.5192517924705,0.9760106650324,BOMBAY
207034,1753.619,665.635230037855,399.998132479548,1.66409584442720,0.79930396587839,209699.00,513.4236807011340,0.8268791437016,0.9872913080177,0.8460208230359,0.7713288863511,0.0032151010464,0.0007019929873,0.5949482509196,0.9900509120045,BOMBAY
207561,1752.359,667.531421409909,400.332037569549,1.66744441804496,0.80020981845866,210438.00,514.0767191234930,0.7206603822718,0.9863285148120,0.8493945137974,0.7701161363127,0.0032160734503,0.0006977994370,0.5930788634091,0.9889260402520,BOMBAY
207673,1755.004,659.273336610353,405.169271165638,1.62715532378277,0.78886269728730,210788.00,514.2153984215030,0.7336868583380,0.9852221189062,0.8472931189152,0.7799729943051,0.0031745741459,0.0007247421194,0.6083578718453,0.9898927499382,BOMBAY
208477,1726.086,642.682888181613,416.131117151528,1.54442400890580,0.76207345219534,210800.00,515.2098218859500,0.7942707142748,0.9889800759013,0.8793123092068,0.8016547995290,0.0030827519975,0.0007853584824,0.6426504176079,0.9925247342870,BOMBAY
208502,1770.466,674.486185231023,401.017155091025,1.68193848235227,0.80405711271608,212629.00,515.2407122465880,0.6799369963704,0.9805906061732,0.8358818730714,0.7639010605830,0.0032349147022,0.0006795024836,0.5835448303599,0.9814865063600,BOMBAY
208936,1752.441,663.417961677824,405.376992535235,1.63654566957241,0.79159729949033,211979.00,515.7766740739500,0.7917031378478,0.9856448044382,0.8549413632630,0.7774535871316,0.0031752209369,0.0007155691342,0.6044340801438,0.9891839764013,BOMBAY
210260,1739.133,648.610363716820,417.898924723361,1.55207473708190,0.76477380021821,213691.00,517.4082978422510,0.8233414521447,0.9839441062094,0.8735764792996,0.7977182092455,0.0030848015016,0.0007705574239,0.6363543413618,0.9876694970601,BOMBAY
210910,1748.332,675.707743262782,400.404310284054,1.68756360985081,0.80551877192198,212898.00,518.2074414557290,0.8098404970165,0.9906621950418,0.8670801069478,0.7669106157545,0.0032037729044,0.0006836290109,0.5881518925569,0.9925437309439,BOMBAY
211734,1776.585,679.839871090427,400.169975013996,1.69887776079814,0.80840703930827,213916.00,519.2187417312230,0.8018404907975,0.9897997344752,0.8430017655755,0.7637368206993,0.0032108205158,0.0006738615986,0.5832939312919,0.9909450878803,BOMBAY
212510,1769.746,670.966646585038,408.560526220154,1.64226988053047,0.79323676960239,216642.00,520.1693336324910,0.8398144196266,0.9809270593883,0.8526432464968,0.7752536378372,0.0031573415208,0.0007035202051,0.6010182029798,0.9870340924043,BOMBAY
213012,1753.363,638.153474296279,427.183435883730,1.49386287175697,0.74289723167068,215532.00,520.7833540956610,0.7298530782304,0.9883080006681,0.8707034367507,0.8160785376432,0.0029958569202,0.0008196504016,0.6659841796019,0.9948890390849,BOMBAY
213022,1849.699,721.216098351304,384.377969371741,1.87632006987840,0.84614162642032,218065.00,520.7955782248670,0.7375137620396,0.9768738678834,0.7824060469656,0.7221075339491,0.0033856413814,0.0005678429282,0.5214392905861,0.9783870061498,BOMBAY
213307,1785.693,664.751189699743,414.607468372146,1.60332661712469,0.78166122648329,219982.00,521.1438453717200,0.7999332473299,0.9696566082679,0.8406232148354,0.7839682778260,0.0031164058831,0.0007261523346,0.6146062606375,0.9854145767316,BOMBAY
214138,1763.646,653.132441113870,422.183846254220,1.54703323423839,0.76299996559258,217249.00,522.1579929776990,0.8004560406699,0.9856800261451,0.8651288017677,0.7994672444798,0.0030500538957,0.0007685815855,0.6391478749962,0.9887830042120,BOMBAY
214563,1765.021,659.112828030632,417.529088606579,1.57860337403147,0.77376615144752,217833.00,522.6758999963660,0.7377710383528,0.9849885003650,0.8654957566618,0.7929991312080,0.0030718848452,0.0007493341753,0.6288476220967,0.9927009779935,BOMBAY
215005,1836.047,713.366836975379,390.045137656681,1.82893405943003,0.83728508847572,219894.00,523.2139794728190,0.8131500321470,0.9777665602518,0.8014765777811,0.7334430931654,0.0033179081276,0.0005922564672,0.5379387709120,0.9838545400089,BOMBAY
215107,1772.436,680.489210320422,406.940292495245,1.67220897726261,0.80148760942451,217799.00,523.3380730936230,0.8191431835491,0.9876399799815,0.8604453315102,0.7690615297885,0.0031634917056,0.0006826385543,0.5914556366007,0.9890374251763,BOMBAY
216075,1767.457,684.274766909549,404.040296861696,1.69358049735267,0.80706325006837,217769.00,524.5142844848460,0.8119335347432,0.9922211150347,0.8691939047865,0.7665258312151,0.0031668391388,0.0006743928318,0.5875618499200,0.9950832900129,BOMBAY
217182,1811.572,704.304208838396,396.825745805403,1.77484504542146,0.82616416916625,220372.00,525.8561693131230,0.6759897908367,0.9855244767938,0.8316153426817,0.7466321551314,0.0032429216456,0.0006216457618,0.5574595750762,0.9894043648467,BOMBAY
218077,1795.577,710.868379700462,394.690494619536,1.80107803301852,0.83170150213803,220398.00,526.9385734572960,0.8053749025951,0.9894690514433,0.8499857808169,0.7412603915219,0.0032597127606,0.0006070748958,0.5494669680392,0.9896328860047,BOMBAY
218738,1810.955,682.465546806821,412.081448424130,1.65614237043838,0.79712613479256,223507.00,527.7365550502260,0.7030640811774,0.9786628606710,0.8381442759558,0.7732794095166,0.0031200136547,0.0006881483012,0.5979610451824,0.9903086227982,BOMBAY
218983,1845.855,713.967282108609,394.053816419272,1.81185222007583,0.83389614262736,222086.00,528.0320210221540,0.7456263406994,0.9860279351242,0.8076535393528,0.7395745354923,0.0032603776645,0.0006016937076,0.5469704935486,0.9910297030520,BOMBAY
221203,1792.381,689.243055304687,412.256880911964,1.67187762586278,0.80139916439983,224322.00,530.7018061153100,0.7391913116124,0.9860958800296,0.8652472219243,0.7699777343142,0.0031158847543,0.0006755753827,0.5928657113397,0.9911989179300,BOMBAY
221428,1812.571,679.720036697929,417.638200855073,1.62753319812764,0.78897383900289,225247.00,530.9716432274120,0.8053391525732,0.9830452791824,0.8469394194245,0.7811622646978,0.0030697113134,0.0007050863723,0.6102144837878,0.9931443303429,BOMBAY
222737,1847.940,722.494068339849,396.696971389714,1.82127447509568,0.83577895516000,225516.00,532.5387840107760,0.8365520401418,0.9876771492932,0.8196463280033,0.7370839531381,0.0032437092550,0.0005905946496,0.5432927539737,0.9894852253168,BOMBAY
223035,1817.278,680.812554864904,419.994346542647,1.62100409319622,0.78704029766597,225889.00,532.8949069563410,0.7610921152311,0.9873654759639,0.8486725326849,0.7827336660413,0.0030524920074,0.0007067899289,0.6126719919544,0.9931438067448,BOMBAY
223165,1827.554,669.099360470652,428.401186036214,1.56185225970428,0.76815375169547,226058.00,533.0501880694000,0.7519441748881,0.9872023993842,0.8396446222822,0.7966682073862,0.0029982271435,0.0007449965110,0.6346802326599,0.9912767555695,BOMBAY
224267,1770.662,640.442945421284,449.339678443701,1.42529800092321,0.71256346154825,226132.00,534.3646816352300,0.7800591304348,0.9917526046734,0.8988845244771,0.8343673475609,0.0028557163801,0.0008537368650,0.6961688706758,0.9922480996791,BOMBAY
225335,1802.309,676.709829624248,428.762150317382,1.57828723716244,0.77366225373786,228491.00,535.6355410285040,0.7861089985557,0.9861876397757,0.8717260306601,0.7915291275227,0.0030031279190,0.0007271452955,0.6265183597168,0.9888259309890,BOMBAY
225405,1796.132,663.243994060241,435.837856504911,1.52176774954556,0.75377682892241,228671.00,535.7187317809870,0.7852081765739,0.9857174718263,0.8780048376203,0.8077249648375,0.0029424546663,0.0007725801892,0.6524196188217,0.9928311350937,BOMBAY
226687,1839.808,720.695520546537,405.537240882010,1.77713770251798,0.82665941451360,231500.00,537.2400326459110,0.7583838505493,0.9792095032397,0.8415723788438,0.7454466100171,0.0031792538635,0.0006055794746,0.5556906483860,0.9875388021833,BOMBAY
226806,1812.548,679.975387402895,428.680340633076,1.58620613765191,0.77624197552652,229994.00,537.3810270033760,0.7682297311945,0.9861387688374,0.8675317349181,0.7902948208991,0.0029980484970,0.0007213980432,0.6245659039400,0.9906902701977,BOMBAY
230867,1815.073,671.615391903712,440.686418019947,1.52402108265863,0.75462275046372,233243.00,542.1706317888980,0.7410628019324,0.9898131991099,0.8806098330056,0.8072635593596,0.0029091008758,0.0007620789006,0.6516744542700,0.9931656073375,BOMBAY
231066,1787.859,641.904275233175,460.198496827840,1.39484218148872,0.69714826105834,232903.00,542.4042483644230,0.7367001434720,0.9921125962310,0.9084047160381,0.8449924222228,0.0027780126684,0.0008736253787,0.7140121936139,0.9959343257499,BOMBAY
233751,1849.371,706.993075786545,423.527988024061,1.66929481823615,0.80070761305323,237344.00,545.5465303907530,0.8192045251438,0.9848616354321,0.8588459166645,0.7716433853101,0.0030245563689,0.0006614667165,0.5954335140929,0.9939540796794,BOMBAY
234898,1869.885,695.137629658369,432.589419904708,1.60692240187357,0.78277280805219,238265.00,546.8833720083290,0.7994676976904,0.9858686756343,0.8442272914767,0.7867267555018,0.0029593169361,0.0006993054664,0.6189389878224,0.9945869249247,BOMBAY
237270,1921.685,738.144501725174,412.921647211292,1.78761396189884,0.82889454326890,240671.00,549.6376504382790,0.7841147933218,0.9858686754948,0.8073991611731,0.7446206659451,0.0031109895972,0.0005899546966,0.5544599361525,0.9911603231797,BOMBAY
241322,1895.940,726.373493158537,427.370120480308,1.69963565151019,0.80859808983902,244319.00,554.3110258822020,0.8208231292517,0.9877332503817,0.8436408515840,0.7631212194595,0.0030099762689,0.0006296757287,0.5823539955894,0.9897896127031,BOMBAY
248424,1884.557,715.053039811104,446.043617626140,1.60310115772229,0.78159122700003,251082.00,562.4084464704350,0.8075362771103,0.9894138170000,0.8789918719235,0.7865268940315,0.0028783573238,0.0006794832863,0.6186245550349,0.9917177403719,BOMBAY
251432,1919.868,719.125690391872,450.926186722595,1.59477473601299,0.77898077538879,257425.00,565.8031152369630,0.7667760469400,0.9767194328445,0.8572108790212,0.7867930777562,0.0028601199942,0.0006760925308,0.6190433472051,0.9872346906195,BOMBAY
254616,1985.370,738.860153481881,447.418328748768,1.65138552894815,0.79580565204366,263261.00,569.3743583287610,0.7837473450919,0.9671618659809,0.8117319584911,0.7706118074518,0.0029018606587,0.0006312464572,0.5938425577841,0.9806630063982,BOMBAY
45504,793.417,295.469830552038,196.311822489367,1.50510461777228,0.74737215812774,45972.00,240.7020819262450,0.7377790748577,0.9898198903681,0.9083567245277,0.8146418247729,0.0064932715927,0.0017640469732,0.6636413026693,0.9988495891919,CALI
45666,789.770,274.863357260753,211.885139163381,1.29722810361330,0.63698711400138,46074.00,241.1301661963430,0.7483775811209,0.9911446802969,0.9200291145426,0.8772728696885,0.0060189935020,0.0021990871051,0.7696076878914,0.9983567214896,CALI
48373,825.148,313.570416993391,197.898700215162,1.58449962861033,0.77569004005230,49026.00,248.1741656528210,0.8065392823796,0.9866805368580,0.8927897255049,0.7914463616574,0.0064823438074,0.0015689090629,0.6263873433808,0.9925105129531,CALI
49245,822.642,301.392790984037,208.346443725869,1.44659436270769,0.72258815042853,49720.00,250.4010410930500,0.7772253787879,0.9904465004023,0.9144295427702,0.8308129742437,0.0061202719258,0.0017987199898,0.6902501981716,0.9985120455329,CALI
49882,891.505,357.189003637744,179.834691351015,1.98620744948791,0.86401149447477,51042.00,252.0153466963460,0.7260210170873,0.9772736178049,0.7886896753092,0.7055518062699,0.0071606792758,0.0010945853145,0.4978033513307,0.9887407247930,CALI
50954,865.763,330.155473960748,198.461525285675,1.66357420404538,0.79916226681862,51704.00,254.7089471581940,0.7338056971687,0.9854943524679,0.8542600637759,0.7714818237073,0.0064794809821,0.0014158680313,0.5951842043108,0.9901330889467,CALI
51643,855.523,307.995611156515,213.624726304890,1.44176012058144,0.72036357295189,52139.00,256.4252518937200,0.7860665469268,0.9904869675291,0.8866616968699,0.8325613827121,0.0059639372453,0.0017675751165,0.6931584559835,0.9993682190807,CALI
52448,882.474,336.959421052300,199.005112677773,1.69321992042436,0.80697123979895,53082.00,258.4160746592010,0.7891901652171,0.9880562149128,0.8463206902439,0.7669056227963,0.0064246381378,0.0013708695248,0.5881442342766,0.9958575335599,CALI
53609,893.456,354.725433686284,193.354325047014,1.83458753043167,0.83838296364978,54085.00,261.2605954860150,0.7953857566766,0.9911990385504,0.8439199057368,0.7365149794054,0.0066169007757,0.0012010489866,0.5424543148885,0.9951799219233,CALI
54076,893.989,342.742424669008,203.259512980502,1.68623066956717,0.80517397584512,55293.00,262.3960777547920,0.7700501253133,0.9779899806485,0.8502567202783,0.7655780518218,0.0063381615628,0.0013430771645,0.5861097534313,0.9883162419683,CALI
54137,905.416,356.392671813809,195.437365588814,1.82356465325896,0.83623155614784,54769.00,262.5440329417670,0.7632454532638,0.9884606255363,0.8298655191173,0.7366706829453,0.0065831625656,0.0011959358628,0.5426836951110,0.9896188043045,CALI
54343,867.590,303.847955992226,228.016232652836,1.33257160008799,0.66095138730625,54907.00,263.0430698185050,0.7404485502507,0.9897280856721,0.9072446142078,0.8657062344209,0.0055912988976,0.0019372008567,0.7494472843151,0.9986921668414,CALI
54680,899.793,353.577638311144,198.314094615926,1.78291734128084,0.82789812824733,55370.00,263.8574204113250,0.7566071675661,0.9875383781831,0.8486979428158,0.7462503049447,0.0064663064797,0.0012370126302,0.5568895176301,0.9928879781602,CALI
55501,898.191,345.523159049466,207.029699391333,1.66895455128082,0.80061622187595,56394.00,265.8309010862850,0.7847992081448,0.9841649820903,0.8645164751856,0.7693576946263,0.0062255303337,0.0013454554524,0.5919112622807,0.9878729951377,CALI
55544,924.190,357.696701877212,198.225721146130,1.80449186820474,0.83240176529825,56205.00,265.9338588310440,0.7691370333444,0.9882394804733,0.8171927147136,0.7434618698898,0.0064398801289,0.0012136468832,0.5527355519800,0.9974068088156,CALI
55549,914.595,348.486195593512,205.189100345911,1.69836601947194,0.80827786832306,56517.00,265.9458280749930,0.8064370953224,0.9828724100713,0.8345040784440,0.7631459479250,0.0062734917927,0.0013125610341,0.5823917378344,0.9891143375591,CALI
55608,918.716,348.450155755728,205.406232493872,1.69639524334357,0.80777912949459,56288.00,266.0870244931780,0.7594957455236,0.9879192723138,0.8279127667369,0.7636300919886,0.0062661875226,0.0013143628837,0.5831309173905,0.9892205145078,CALI
